"head","relation","tail"
"drug_fibrinolysin","INTERACTS_WITH","drug_interferon_beta_1b"
"drug_fibrinolysin","INTERACTS_WITH","drug_interferon_alfacon_1"
"drug_fibrinolysin","INTERACTS_WITH","drug_rituximab"
"drug_fibrinolysin","INTERACTS_WITH","drug_alemtuzumab"
"drug_fibrinolysin","INTERACTS_WITH","drug_human_interferon_omega_1"
"drug_fibrinolysin","INTERACTS_WITH","drug_trastuzumab"
"drug_fibrinolysin","INTERACTS_WITH","drug_blinatumomab"
"drug_fibrinolysin","INTERACTS_WITH","drug_dinutuximab"
"drug_fibrinolysin","INTERACTS_WITH","drug_peginterferon_beta_1a"
"drug_fibrinolysin","INTERACTS_WITH","drug_cepeginterferon_alfa_2b"
"drug_fibrinolysin","INTERACTS_WITH","drug_padeliporfin"
"drug_fibrinolysin","INTERACTS_WITH","drug_soybean_oil"
"drug_fibrinolysin","INTERACTS_WITH","drug_olive_oil"
"drug_fibrinolysin","INTERACTS_WITH","drug_mosunetuzumab"
"drug_trastuzumab","INTERACTS_WITH","drug_metreleptin"
"drug_trastuzumab","INTERACTS_WITH","drug_maritime_pine_extract"
"drug_trastuzumab","INTERACTS_WITH","drug_pertuzumab"
"drug_trastuzumab","INTERACTS_WITH","drug_palifermin"
"drug_trastuzumab","INTERACTS_WITH","drug_st_john_s_wort"
"drug_trastuzumab","INTERACTS_WITH","drug_zosuquidar"
"drug_trastuzumab","INTERACTS_WITH","drug_echinacea_unspecified"
"drug_trastuzumab","INTERACTS_WITH","drug_rifabutin"
"drug_trastuzumab","INTERACTS_WITH","drug_ginkgo"
"drug_trastuzumab","INTERACTS_WITH","drug_medical_cannabis"
"drug_trastuzumab","INTERACTS_WITH","drug_lepirudin"
"drug_trastuzumab","INTERACTS_WITH","drug_urokinase"
"drug_trastuzumab","INTERACTS_WITH","drug_reteplase"
"drug_trastuzumab","INTERACTS_WITH","drug_anistreplase"
"drug_trastuzumab","INTERACTS_WITH","drug_tenecteplase"
"drug_trastuzumab","INTERACTS_WITH","drug_drotrecogin_alfa"
"drug_trastuzumab","INTERACTS_WITH","drug_streptokinase"
"drug_trastuzumab","INTERACTS_WITH","drug_ardeparin"
"drug_trastuzumab","INTERACTS_WITH","drug_desmoteplase"
"drug_trastuzumab","INTERACTS_WITH","drug_ancrod"
"drug_trastuzumab","INTERACTS_WITH","drug_fibrinolysin"
"drug_trastuzumab","INTERACTS_WITH","drug_semuloparin"
"drug_trastuzumab","INTERACTS_WITH","drug_danaparoid"
"drug_trastuzumab","INTERACTS_WITH","drug_bemiparin"
"drug_trastuzumab","INTERACTS_WITH","drug_nadroparin_calcium"
"drug_trastuzumab","INTERACTS_WITH","drug_dextran_sulfate"
"drug_trastuzumab","INTERACTS_WITH","drug_parnaparin"
"drug_trastuzumab","INTERACTS_WITH","drug_antithrombin_iii_human"
"drug_trastuzumab","INTERACTS_WITH","drug_protein_c"
"drug_trastuzumab","INTERACTS_WITH","drug_monteplase"
"drug_trastuzumab","INTERACTS_WITH","drug_protein_s_human"
"drug_trastuzumab","INTERACTS_WITH","drug_brinase"
"drug_trastuzumab","INTERACTS_WITH","drug_saruplase"
"drug_trastuzumab","INTERACTS_WITH","drug_reviparin"
"drug_trastuzumab","INTERACTS_WITH","drug_sr_123781a"
"drug_trastuzumab","INTERACTS_WITH","drug_technetium_tc_99m_sestamibi"
"drug_trastuzumab","INTERACTS_WITH","drug_enfortumab_vedotin"
"drug_trastuzumab","INTERACTS_WITH","drug_somatrogon"
"drug_trastuzumab","INTERACTS_WITH","drug_valoctocogene_roxaparvovec"
"drug_canakinumab","INTERACTS_WITH","drug_denosumab"
"drug_canakinumab","INTERACTS_WITH","drug_peginterferon_alfa_2a"
"drug_canakinumab","INTERACTS_WITH","drug_interferon_alfa_n1"
"drug_canakinumab","INTERACTS_WITH","drug_interferon_alfa_n3"
"drug_canakinumab","INTERACTS_WITH","drug_peginterferon_alfa_2b"
"drug_canakinumab","INTERACTS_WITH","drug_interferon_gamma_1b"
"drug_canakinumab","INTERACTS_WITH","drug_interferon_alfa_2a"
"drug_canakinumab","INTERACTS_WITH","drug_aldesleukin"
"drug_canakinumab","INTERACTS_WITH","drug_interferon_beta_1b"
"drug_canakinumab","INTERACTS_WITH","drug_interferon_alfacon_1"
"drug_canakinumab","INTERACTS_WITH","drug_rituximab"
"drug_canakinumab","INTERACTS_WITH","drug_basiliximab"
"drug_canakinumab","INTERACTS_WITH","drug_muromonab_cd3"
"drug_canakinumab","INTERACTS_WITH","drug_tositumomab_i_131"
"drug_canakinumab","INTERACTS_WITH","drug_alemtuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_alefacept"
"drug_canakinumab","INTERACTS_WITH","drug_efalizumab"
"drug_canakinumab","INTERACTS_WITH","drug_lapine_t_lymphocyte_immune_globulin"
"drug_canakinumab","INTERACTS_WITH","drug_daclizumab"
"drug_canakinumab","INTERACTS_WITH","drug_eculizumab"
"drug_canakinumab","INTERACTS_WITH","drug_abatacept"
"drug_canakinumab","INTERACTS_WITH","drug_gallium_nitrate_anhydrous"
"drug_canakinumab","INTERACTS_WITH","drug_briakinumab"
"drug_canakinumab","INTERACTS_WITH","drug_human_interferon_omega_1"
"drug_canakinumab","INTERACTS_WITH","drug_rilonacept"
"drug_canakinumab","INTERACTS_WITH","drug_mepolizumab"
"drug_canakinumab","INTERACTS_WITH","drug_abetimus"
"drug_canakinumab","INTERACTS_WITH","drug_belatacept"
"drug_canakinumab","INTERACTS_WITH","drug_belimumab"
"drug_canakinumab","INTERACTS_WITH","drug_secukinumab"
"drug_canakinumab","INTERACTS_WITH","drug_vedolizumab"
"drug_canakinumab","INTERACTS_WITH","drug_siltuximab"
"drug_canakinumab","INTERACTS_WITH","drug_blinatumomab"
"drug_canakinumab","INTERACTS_WITH","drug_dinutuximab"
"drug_canakinumab","INTERACTS_WITH","drug_peginterferon_beta_1a"
"drug_canakinumab","INTERACTS_WITH","drug_ixekizumab"
"drug_canakinumab","INTERACTS_WITH","drug_ravulizumab"
"drug_canakinumab","INTERACTS_WITH","drug_peficitinib"
"drug_canakinumab","INTERACTS_WITH","drug_sarilumab"
"drug_canakinumab","INTERACTS_WITH","drug_brodalumab"
"drug_canakinumab","INTERACTS_WITH","drug_sirukumab"
"drug_canakinumab","INTERACTS_WITH","drug_guselkumab"
"drug_canakinumab","INTERACTS_WITH","drug_ocrelizumab"
"drug_canakinumab","INTERACTS_WITH","drug_cepeginterferon_alfa_2b"
"drug_canakinumab","INTERACTS_WITH","drug_hypericin"
"drug_canakinumab","INTERACTS_WITH","drug_begelomab"
"drug_canakinumab","INTERACTS_WITH","drug_emapalumab"
"drug_canakinumab","INTERACTS_WITH","drug_risankizumab"
"drug_canakinumab","INTERACTS_WITH","drug_rozanolixizumab"
"drug_canakinumab","INTERACTS_WITH","drug_bleselumab"
"drug_canakinumab","INTERACTS_WITH","drug_inolimomab"
"drug_canakinumab","INTERACTS_WITH","drug_etanercept"
"drug_canakinumab","INTERACTS_WITH","drug_adalimumab"
"drug_canakinumab","INTERACTS_WITH","drug_infliximab"
"drug_canakinumab","INTERACTS_WITH","drug_golimumab"
"drug_canakinumab","INTERACTS_WITH","drug_certolizumab_pegol"
"drug_canakinumab","INTERACTS_WITH","drug_natalizumab"
"drug_canakinumab","INTERACTS_WITH","drug_sipuleucel_t"
"drug_canakinumab","INTERACTS_WITH","drug_estrogens_conjugated_synthetic_a"
"drug_canakinumab","INTERACTS_WITH","drug_estrogens_conjugated_synthetic_b"
"drug_canakinumab","INTERACTS_WITH","drug_esterified_estrogens"
"drug_canakinumab","INTERACTS_WITH","drug_trastuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_g17dt_immunogen"
"drug_canakinumab","INTERACTS_WITH","drug_pev3a"
"drug_canakinumab","INTERACTS_WITH","drug_ingn_225"
"drug_canakinumab","INTERACTS_WITH","drug_rindopepimut"
"drug_canakinumab","INTERACTS_WITH","drug_srp_299"
"drug_canakinumab","INTERACTS_WITH","drug_gi_5005"
"drug_canakinumab","INTERACTS_WITH","drug_vitespen"
"drug_canakinumab","INTERACTS_WITH","drug_tg4010"
"drug_canakinumab","INTERACTS_WITH","drug_anthrax_immune_globulin_human"
"drug_canakinumab","INTERACTS_WITH","drug_rabies_virus_inactivated_antigen_b"
"drug_canakinumab","INTERACTS_WITH","drug_rabies_virus_inactivated_antigen_a"
"drug_canakinumab","INTERACTS_WITH","drug_clostridium_tetani"
"drug_canakinumab","INTERACTS_WITH","drug_corynebacterium_diphtheriae"
"drug_canakinumab","INTERACTS_WITH","drug_influenza_a_virus_a_south_australia_34_2019_ivr_197_h3n2_antigen_formaldehyde_inactivated"
"drug_canakinumab","INTERACTS_WITH","drug_japanese_encephalitis_virus_strain_sa_14_14_2_antigen_formaldehyde_inactivated"
"drug_canakinumab","INTERACTS_WITH","drug_influenza_virus_type_b"
"drug_canakinumab","INTERACTS_WITH","drug_typhoid_vi_polysaccharide_vaccine"
"drug_canakinumab","INTERACTS_WITH","drug_hepatitis_a_vaccine"
"drug_canakinumab","INTERACTS_WITH","drug_haemophilus_influenzae_type_b_strain_20752_capsular_polysaccharide_tetanus_toxoid_conjugate_antigen"
"drug_canakinumab","INTERACTS_WITH","drug_influenza_a_virus_a_brisbane_59_2007_h1n1_hemagglutinin_antigen_propiolactone_inactivated"
"drug_canakinumab","INTERACTS_WITH","drug_rabies_immune_globulin_human"
"drug_canakinumab","INTERACTS_WITH","drug_hepatitis_b_vaccine_recombinant"
"drug_canakinumab","INTERACTS_WITH","drug_tecemotide"
"drug_canakinumab","INTERACTS_WITH","drug_typhoid_vaccine"
"drug_canakinumab","INTERACTS_WITH","drug_influenza_a_virus_a_victoria_210_2009_x_187_h3n2_hemagglutinin_antigen_formaldehyde_inactivated"
"drug_canakinumab","INTERACTS_WITH","drug_influenza_a_virus_a_california_7_2009_h1n1_live_attenuated_antigen"
"drug_canakinumab","INTERACTS_WITH","drug_influenza_a_virus_a_victoria_210_2009_x_187_h3n2_antigen_formaldehyde_inactivated"
"drug_canakinumab","INTERACTS_WITH","drug_influenza_a_virus_a_perth_16_2009_h3n2_live_attenuated_antigen"
"drug_canakinumab","INTERACTS_WITH","drug_influenza_a_virus_a_uruguay_716_2007_h3n2_antigen_formaldehyde_inactivated"
"drug_canakinumab","INTERACTS_WITH","drug_influenza_a_virus_a_brisbane_59_2007_h1n1_antigen_formaldehyde_inactivated"
"drug_canakinumab","INTERACTS_WITH","drug_smallpox_vaccinia_vaccine_live"
"drug_canakinumab","INTERACTS_WITH","drug_pertussis_vaccine"
"drug_canakinumab","INTERACTS_WITH","drug_yersinia_pestis_195_p_antigen_formaldehyde_inactivated"
"drug_canakinumab","INTERACTS_WITH","drug_varicella_zoster_vaccine_recombinant"
"drug_canakinumab","INTERACTS_WITH","drug_modified_vaccinia_ankara"
"drug_canakinumab","INTERACTS_WITH","drug_moderna_covid_19_vaccine"
"drug_canakinumab","INTERACTS_WITH","drug_measles_virus_vaccine_live_attenuated"
"drug_canakinumab","INTERACTS_WITH","drug_rubella_virus_vaccine"
"drug_canakinumab","INTERACTS_WITH","drug_varicella_zoster_vaccine_live_attenuated"
"drug_canakinumab","INTERACTS_WITH","drug_bacillus_calmette_guerin_substrain_tice_live_antigen"
"drug_canakinumab","INTERACTS_WITH","drug_bacillus_calmette_guerin_substrain_connaught_live_antigen"
"drug_canakinumab","INTERACTS_WITH","drug_yellow_fever_vaccine"
"drug_canakinumab","INTERACTS_WITH","drug_typhoid_vaccine_live"
"drug_canakinumab","INTERACTS_WITH","drug_bacillus_calmette_guerin_substrain_danish_1331_live_antigen"
"drug_canakinumab","INTERACTS_WITH","drug_human_adenovirus_e_serotype_4_strain_cl_68578_antigen"
"drug_canakinumab","INTERACTS_WITH","drug_vibrio_cholerae_cvd_103_hgr_strain_live_antigen"
"drug_canakinumab","INTERACTS_WITH","drug_human_adenovirus_b_serotype_7"
"drug_canakinumab","INTERACTS_WITH","drug_human_immunoglobulin_g"
"drug_canakinumab","INTERACTS_WITH","drug_omalizumab"
"drug_canakinumab","INTERACTS_WITH","drug_abciximab"
"drug_canakinumab","INTERACTS_WITH","drug_indium_in_111_satumomab_pendetide"
"drug_canakinumab","INTERACTS_WITH","drug_digoxin_immune_fab_ovine"
"drug_canakinumab","INTERACTS_WITH","drug_palivizumab"
"drug_canakinumab","INTERACTS_WITH","drug_panitumumab"
"drug_canakinumab","INTERACTS_WITH","drug_ranibizumab"
"drug_canakinumab","INTERACTS_WITH","drug_galiximab"
"drug_canakinumab","INTERACTS_WITH","drug_pexelizumab"
"drug_canakinumab","INTERACTS_WITH","drug_epratuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_oregovomab"
"drug_canakinumab","INTERACTS_WITH","drug_ign311"
"drug_canakinumab","INTERACTS_WITH","drug_adecatumumab"
"drug_canakinumab","INTERACTS_WITH","drug_labetuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_matuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_fontolizumab"
"drug_canakinumab","INTERACTS_WITH","drug_bavituximab"
"drug_canakinumab","INTERACTS_WITH","drug_cr002"
"drug_canakinumab","INTERACTS_WITH","drug_rozrolimupab"
"drug_canakinumab","INTERACTS_WITH","drug_girentuximab"
"drug_canakinumab","INTERACTS_WITH","drug_obiltoxaximab"
"drug_canakinumab","INTERACTS_WITH","drug_xtl_001"
"drug_canakinumab","INTERACTS_WITH","drug_nav_1800"
"drug_canakinumab","INTERACTS_WITH","drug_otelixizumab"
"drug_canakinumab","INTERACTS_WITH","drug_amg_108"
"drug_canakinumab","INTERACTS_WITH","drug_iratumumab"
"drug_canakinumab","INTERACTS_WITH","drug_enokizumab"
"drug_canakinumab","INTERACTS_WITH","drug_ramucirumab"
"drug_canakinumab","INTERACTS_WITH","drug_farletuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_veltuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_pro_542"
"drug_canakinumab","INTERACTS_WITH","drug_tnx_901"
"drug_canakinumab","INTERACTS_WITH","drug_inotuzumab_ozogamicin"
"drug_canakinumab","INTERACTS_WITH","drug_ri_624"
"drug_canakinumab","INTERACTS_WITH","drug_stamulumab"
"drug_canakinumab","INTERACTS_WITH","drug_ct_011"
"drug_canakinumab","INTERACTS_WITH","drug_leronlimab"
"drug_canakinumab","INTERACTS_WITH","drug_glembatumumab_vedotin"
"drug_canakinumab","INTERACTS_WITH","drug_olaratumab"
"drug_canakinumab","INTERACTS_WITH","drug_iph_2101"
"drug_canakinumab","INTERACTS_WITH","drug_tb_402"
"drug_canakinumab","INTERACTS_WITH","drug_caplacizumab"
"drug_canakinumab","INTERACTS_WITH","drug_imc_1c11"
"drug_canakinumab","INTERACTS_WITH","drug_eldelumab"
"drug_canakinumab","INTERACTS_WITH","drug_gomiliximab"
"drug_canakinumab","INTERACTS_WITH","drug_ipilimumab"
"drug_canakinumab","INTERACTS_WITH","drug_nimotuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_clenoliximab"
"drug_canakinumab","INTERACTS_WITH","drug_biib015"
"drug_canakinumab","INTERACTS_WITH","drug_sonepcizumab"
"drug_canakinumab","INTERACTS_WITH","drug_motavizumab"
"drug_canakinumab","INTERACTS_WITH","drug_elotuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_ave9633"
"drug_canakinumab","INTERACTS_WITH","drug_carotuximab"
"drug_canakinumab","INTERACTS_WITH","drug_xmab_2513"
"drug_canakinumab","INTERACTS_WITH","drug_coltuximab_ravtansine"
"drug_canakinumab","INTERACTS_WITH","drug_lucatumumab"
"drug_canakinumab","INTERACTS_WITH","drug_pertuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_siplizumab"
"drug_canakinumab","INTERACTS_WITH","drug_apolizumab"
"drug_canakinumab","INTERACTS_WITH","drug_sibrotuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_bivatuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_lerdelimumab"
"drug_canakinumab","INTERACTS_WITH","drug_lexatumumab"
"drug_canakinumab","INTERACTS_WITH","drug_reslizumab"
"drug_canakinumab","INTERACTS_WITH","drug_teplizumab"
"drug_canakinumab","INTERACTS_WITH","drug_catumaxomab"
"drug_canakinumab","INTERACTS_WITH","drug_volociximab"
"drug_canakinumab","INTERACTS_WITH","drug_raxibacumab"
"drug_canakinumab","INTERACTS_WITH","drug_nivolumab"
"drug_canakinumab","INTERACTS_WITH","drug_pembrolizumab"
"drug_canakinumab","INTERACTS_WITH","drug_idarucizumab"
"drug_canakinumab","INTERACTS_WITH","drug_alirocumab"
"drug_canakinumab","INTERACTS_WITH","drug_evolocumab"
"drug_canakinumab","INTERACTS_WITH","drug_daratumumab"
"drug_canakinumab","INTERACTS_WITH","drug_necitumumab"
"drug_canakinumab","INTERACTS_WITH","drug_atezolizumab"
"drug_canakinumab","INTERACTS_WITH","drug_tetanus_immune_globulin_human"
"drug_canakinumab","INTERACTS_WITH","drug_eftrenonacog_alfa"
"drug_canakinumab","INTERACTS_WITH","drug_human_varicella_zoster_immune_globulin"
"drug_canakinumab","INTERACTS_WITH","drug_conatumumab"
"drug_canakinumab","INTERACTS_WITH","drug_tabalumab"
"drug_canakinumab","INTERACTS_WITH","drug_ficlatuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_figitumumab"
"drug_canakinumab","INTERACTS_WITH","drug_durvalumab"
"drug_canakinumab","INTERACTS_WITH","drug_bapineuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_onartuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_solanezumab"
"drug_canakinumab","INTERACTS_WITH","drug_tremelimumab"
"drug_canakinumab","INTERACTS_WITH","drug_lampalizumab"
"drug_canakinumab","INTERACTS_WITH","drug_dalotuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_emibetuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_ublituximab"
"drug_canakinumab","INTERACTS_WITH","drug_ligelizumab"
"drug_canakinumab","INTERACTS_WITH","drug_seribantumab"
"drug_canakinumab","INTERACTS_WITH","drug_landogrozumab"
"drug_canakinumab","INTERACTS_WITH","drug_romosozumab"
"drug_canakinumab","INTERACTS_WITH","drug_lebrikizumab"
"drug_canakinumab","INTERACTS_WITH","drug_varlilumab"
"drug_canakinumab","INTERACTS_WITH","drug_avelumab"
"drug_canakinumab","INTERACTS_WITH","drug_crenezumab"
"drug_canakinumab","INTERACTS_WITH","drug_rilotumumab"
"drug_canakinumab","INTERACTS_WITH","drug_anifrolumab"
"drug_canakinumab","INTERACTS_WITH","drug_benralizumab"
"drug_canakinumab","INTERACTS_WITH","drug_gantenerumab"
"drug_canakinumab","INTERACTS_WITH","drug_visilizumab"
"drug_canakinumab","INTERACTS_WITH","drug_urelumab"
"drug_canakinumab","INTERACTS_WITH","drug_patritumab"
"drug_canakinumab","INTERACTS_WITH","drug_fulranumab"
"drug_canakinumab","INTERACTS_WITH","drug_tarextumab"
"drug_canakinumab","INTERACTS_WITH","drug_sotatercept"
"drug_canakinumab","INTERACTS_WITH","drug_gevokizumab"
"drug_canakinumab","INTERACTS_WITH","drug_duligotuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_fasinumab"
"drug_canakinumab","INTERACTS_WITH","drug_dupilumab"
"drug_canakinumab","INTERACTS_WITH","drug_tralokinumab"
"drug_canakinumab","INTERACTS_WITH","drug_etrolizumab"
"drug_canakinumab","INTERACTS_WITH","drug_zalutumumab"
"drug_canakinumab","INTERACTS_WITH","drug_ganitumab"
"drug_canakinumab","INTERACTS_WITH","drug_etaracizumab"
"drug_canakinumab","INTERACTS_WITH","drug_inclacumab"
"drug_canakinumab","INTERACTS_WITH","drug_cixutumumab"
"drug_canakinumab","INTERACTS_WITH","drug_ascrinvacumab"
"drug_canakinumab","INTERACTS_WITH","drug_aducanumab"
"drug_canakinumab","INTERACTS_WITH","drug_gs_5745"
"drug_canakinumab","INTERACTS_WITH","drug_vanucizumab"
"drug_canakinumab","INTERACTS_WITH","drug_tanezumab"
"drug_canakinumab","INTERACTS_WITH","drug_ensituximab"
"drug_canakinumab","INTERACTS_WITH","drug_fezakinumab"
"drug_canakinumab","INTERACTS_WITH","drug_dusigitumab"
"drug_canakinumab","INTERACTS_WITH","drug_fresolimumab"
"drug_canakinumab","INTERACTS_WITH","drug_indusatumab_vedotin"
"drug_canakinumab","INTERACTS_WITH","drug_bococizumab"
"drug_canakinumab","INTERACTS_WITH","drug_mogamulizumab"
"drug_canakinumab","INTERACTS_WITH","drug_plozalizumab"
"drug_canakinumab","INTERACTS_WITH","drug_mavrilimumab"
"drug_canakinumab","INTERACTS_WITH","drug_blosozumab"
"drug_canakinumab","INTERACTS_WITH","drug_bimagrumab"
"drug_canakinumab","INTERACTS_WITH","drug_dacetuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_tovetumab"
"drug_canakinumab","INTERACTS_WITH","drug_lumretuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_ibalizumab"
"drug_canakinumab","INTERACTS_WITH","drug_intetumumab"
"drug_canakinumab","INTERACTS_WITH","drug_carlumab"
"drug_canakinumab","INTERACTS_WITH","drug_demcizumab"
"drug_canakinumab","INTERACTS_WITH","drug_sifalimumab"
"drug_canakinumab","INTERACTS_WITH","drug_abituzumab"
"drug_canakinumab","INTERACTS_WITH","drug_ecromeximab"
"drug_canakinumab","INTERACTS_WITH","drug_naptumomab_estafenatox"
"drug_canakinumab","INTERACTS_WITH","drug_crotedumab"
"drug_canakinumab","INTERACTS_WITH","drug_concizumab"
"drug_canakinumab","INTERACTS_WITH","drug_depatuxizumab"
"drug_canakinumab","INTERACTS_WITH","drug_rontalizumab"
"drug_canakinumab","INTERACTS_WITH","drug_amatuximab"
"drug_canakinumab","INTERACTS_WITH","drug_clazakizumab"
"drug_canakinumab","INTERACTS_WITH","drug_ozanezumab"
"drug_canakinumab","INTERACTS_WITH","drug_bimekizumab"
"drug_canakinumab","INTERACTS_WITH","drug_milatuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_robatumumab"
"drug_canakinumab","INTERACTS_WITH","drug_namilumab"
"drug_canakinumab","INTERACTS_WITH","drug_racotumomab"
"drug_canakinumab","INTERACTS_WITH","drug_tregalizumab"
"drug_canakinumab","INTERACTS_WITH","drug_olokizumab"
"drug_canakinumab","INTERACTS_WITH","drug_bezlotoxumab"
"drug_canakinumab","INTERACTS_WITH","drug_edrecolomab"
"drug_canakinumab","INTERACTS_WITH","drug_nebacumab"
"drug_canakinumab","INTERACTS_WITH","drug_human_cytomegalovirus_immune_globulin"
"drug_canakinumab","INTERACTS_WITH","drug_emicizumab"
"drug_canakinumab","INTERACTS_WITH","drug_sulesomab"
"drug_canakinumab","INTERACTS_WITH","drug_besilesomab"
"drug_canakinumab","INTERACTS_WITH","drug_burosumab"
"drug_canakinumab","INTERACTS_WITH","drug_erenumab"
"drug_canakinumab","INTERACTS_WITH","drug_eptinezumab"
"drug_canakinumab","INTERACTS_WITH","drug_fremanezumab"
"drug_canakinumab","INTERACTS_WITH","drug_galcanezumab"
"drug_canakinumab","INTERACTS_WITH","drug_fanolesomab"
"drug_canakinumab","INTERACTS_WITH","drug_lecanemab"
"drug_canakinumab","INTERACTS_WITH","drug_lanadelumab"
"drug_canakinumab","INTERACTS_WITH","drug_cemiplimab"
"drug_canakinumab","INTERACTS_WITH","drug_camrelizumab"
"drug_canakinumab","INTERACTS_WITH","drug_setrusumab"
"drug_canakinumab","INTERACTS_WITH","drug_gancotamab"
"drug_canakinumab","INTERACTS_WITH","drug_anetumab_ravtansine"
"drug_canakinumab","INTERACTS_WITH","drug_isatuximab"
"drug_canakinumab","INTERACTS_WITH","drug_icrucumab"
"drug_canakinumab","INTERACTS_WITH","drug_codrituzumab"
"drug_canakinumab","INTERACTS_WITH","drug_brolucizumab"
"drug_canakinumab","INTERACTS_WITH","drug_xentuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_lintuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_vobarilizumab"
"drug_canakinumab","INTERACTS_WITH","drug_parsatuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_emactuzumab"
"drug_canakinumab","INTERACTS_WITH","drug_bevacizumab_zirconium_zr_89"
"drug_canakinumab","INTERACTS_WITH","drug_refanezumab"
"drug_canakinumab","INTERACTS_WITH","drug_bermekimab"
"drug_canakinumab","INTERACTS_WITH","drug_pamrevlumab"
"drug_canakinumab","INTERACTS_WITH","drug_opicinumab"
